location,temperature,humidity,wind_speed,wind_direction,timestamp
Hyderabad,39,50,2.9621651058976965,64,2026-04-01 00:18:08.546931
Hyderabad,31,45,1.127194158598959,22,2026-03-31 23:18:08.546933
Hyderabad,29,64,6.605006207229654,30,2026-03-31 22:18:08.546936
Hyderabad,26,69,9.588573472248028,56,2026-03-31 21:18:08.546939
Hyderabad,21,46,6.9040999499765014,265,2026-03-31 20:18:08.546941
Hyderabad,29,62,9.196658176908358,69,2026-03-31 19:18:08.546944
Hyderabad,21,76,9.618267484605665,169,2026-03-31 18:18:08.546946
Hyderabad,23,40,2.915991189525566,183,2026-03-31 17:18:08.546949
Hyderabad,29,83,4.812267679025592,305,2026-03-31 16:18:08.546956
Hyderabad,32,53,4.3422364351044695,78,2026-03-31 15:18:08.546958
Hyderabad,39,42,5.677333142174743,355,2026-03-31 14:18:08.546961
Hyderabad,38,53,2.5832376986441847,284,2026-03-31 13:18:08.546964
Hyderabad,39,54,4.775950016727027,114,2026-03-31 12:18:08.546966
Hyderabad,30,65,3.723164754158824,350,2026-03-31 11:18:08.546969
Hyderabad,20,65,7.180732737248384,75,2026-03-31 10:18:08.546971
Hyderabad,21,83,2.5779228037973447,342,2026-03-31 09:18:08.546974
Hyderabad,25,80,7.782864780679468,188,2026-03-31 08:18:08.546976
Hyderabad,35,57,1.1402841116038842,196,2026-03-31 07:18:08.546979
Hyderabad,26,43,9.452347480808577,266,2026-03-31 06:18:08.546981
Hyderabad,31,48,9.494116357603085,213,2026-03-31 05:18:08.546984
Hyderabad,37,88,3.7420854604085476,230,2026-03-31 04:18:08.546986
Hyderabad,33,84,9.082417582188619,45,2026-03-31 03:18:08.546989
Hyderabad,30,51,9.056848059998114,187,2026-03-31 02:18:08.546991
Hyderabad,20,85,8.629216773641822,7,2026-03-31 01:18:08.546994
Hyderabad,20,69,1.7420285251256025,242,2026-03-31 00:18:08.546996
Hyderabad,33,65,4.027293990857414,301,2026-03-30 23:18:08.546999
Hyderabad,26,88,1.0017499830840109,324,2026-03-30 22:18:08.547002
Hyderabad,23,60,5.889046469339445,87,2026-03-30 21:18:08.547004
Hyderabad,25,89,2.2288578299012274,57,2026-03-30 20:18:08.547007
Hyderabad,20,68,6.981283420720061,263,2026-03-30 19:18:08.547009
Hyderabad,33,89,5.753842389040377,282,2026-03-30 18:18:08.547012
Hyderabad,28,54,6.2748627684846765,298,2026-03-30 17:18:08.547014
Hyderabad,21,73,3.2482510140927894,140,2026-03-30 16:18:08.547017
Hyderabad,29,60,6.276597101219997,354,2026-03-30 15:18:08.547019
Hyderabad,38,57,1.952990417779745,150,2026-03-30 14:18:08.547022
Hyderabad,31,78,9.328584387640706,93,2026-03-30 13:18:08.547024
Hyderabad,37,80,9.801960665764675,123,2026-03-30 12:18:08.547027
Hyderabad,36,62,2.5104551644837807,82,2026-03-30 11:18:08.547029
Hyderabad,36,60,4.338110319231188,352,2026-03-30 10:18:08.547032
Hyderabad,33,67,3.4908108359037353,340,2026-03-30 09:18:08.547034
Hyderabad,20,67,7.026504036342307,257,2026-03-30 08:18:08.547037
Hyderabad,27,53,8.888584393215908,233,2026-03-30 07:18:08.547039
Hyderabad,24,71,5.581325618142917,70,2026-03-30 06:18:08.547042
Hyderabad,38,67,1.9432935857322418,349,2026-03-30 05:18:08.547045
Hyderabad,27,49,2.602720537956748,7,2026-03-30 04:18:08.547047
Hyderabad,23,40,7.168276023040451,89,2026-03-30 03:18:08.547050
Hyderabad,23,62,8.654387067033053,48,2026-03-30 02:18:08.547052
Hyderabad,27,74,9.237951665825513,346,2026-03-30 01:18:08.547055
Hyderabad,30,67,9.389669240624816,219,2026-03-30 00:18:08.547057
Hyderabad,35,40,1.5297255607159128,14,2026-03-29 23:18:08.547060
Hyderabad,30,59,2.197655610531245,225,2026-03-29 22:18:08.547062
Hyderabad,33,71,7.130844297362947,160,2026-03-29 21:18:08.547065
Hyderabad,26,41,1.1783020268966826,96,2026-03-29 20:18:08.547068
Hyderabad,26,85,5.681610351419187,148,2026-03-29 19:18:08.547070
Hyderabad,25,56,7.014172050239262,315,2026-03-29 18:18:08.547073
Hyderabad,27,82,1.4099099653853784,120,2026-03-29 17:18:08.547075
Hyderabad,29,49,4.955950925864784,298,2026-03-29 16:18:08.547077
Hyderabad,36,45,1.462324223560031,304,2026-03-29 15:18:08.547080
Hyderabad,27,56,8.116155148652823,184,2026-03-29 14:18:08.547083
Hyderabad,36,75,6.719455078447384,153,2026-03-29 13:18:08.547085
Hyderabad,31,84,5.693922491242732,165,2026-03-29 12:18:08.547088
Hyderabad,36,74,8.823446749785358,97,2026-03-29 11:18:08.547090
Hyderabad,27,62,5.174958935348778,142,2026-03-29 10:18:08.547093
Hyderabad,34,50,3.17276843435486,356,2026-03-29 09:18:08.547095
Hyderabad,31,54,1.4075774707539097,92,2026-03-29 08:18:08.547098
Hyderabad,24,77,4.633046331195159,295,2026-03-29 07:18:08.547100
Hyderabad,20,77,8.952785811257307,192,2026-03-29 06:18:08.547103
Hyderabad,34,60,2.4345000019822485,257,2026-03-29 05:18:08.547105
Hyderabad,26,61,1.652320906561075,192,2026-03-29 04:18:08.547108
Hyderabad,31,41,8.90306615724111,39,2026-03-29 03:18:08.547111
Hyderabad,31,74,8.039623843964439,144,2026-03-29 02:18:08.547114
Hyderabad,24,75,4.768180987412471,216,2026-03-29 01:18:08.547116
Hyderabad,30,42,5.572402658468068,195,2026-03-29 00:18:08.547124
Hyderabad,37,47,9.541889773286542,317,2026-03-28 23:18:08.547127
Hyderabad,31,50,5.961519996165707,106,2026-03-28 22:18:08.547130
Hyderabad,26,50,2.90591863166499,239,2026-03-28 21:18:08.547132
Hyderabad,31,58,2.822096983790863,357,2026-03-28 20:18:08.547135
Hyderabad,23,81,6.646576111905013,39,2026-03-28 19:18:08.547138
Hyderabad,20,89,2.0896516571899215,282,2026-03-28 18:18:08.547140
Hyderabad,35,72,4.012540463186537,184,2026-03-28 17:18:08.547143
Hyderabad,26,47,4.466924893032186,221,2026-03-28 16:18:08.547145
Hyderabad,21,53,5.167083903168819,108,2026-03-28 15:18:08.547148
Hyderabad,25,64,7.093731934173084,349,2026-03-28 14:18:08.547150
Hyderabad,27,72,6.290574713718299,259,2026-03-28 13:18:08.547153
Hyderabad,20,63,4.772468779676151,280,2026-03-28 12:18:08.547155
Hyderabad,22,58,1.484021200206123,142,2026-03-28 11:18:08.547158
Hyderabad,37,44,6.711525059221092,181,2026-03-28 10:18:08.547160
Hyderabad,25,69,6.790539365854045,104,2026-03-28 09:18:08.547163
Hyderabad,24,64,7.105977398921911,218,2026-03-28 08:18:08.547165
Hyderabad,20,49,5.734242814129183,197,2026-03-28 07:18:08.547168
Hyderabad,31,88,6.261805243658268,217,2026-03-28 06:18:08.547170
Hyderabad,24,86,7.7568123744194475,137,2026-03-28 05:18:08.547172
Hyderabad,21,51,3.2946350013330346,113,2026-03-28 04:18:08.547175
Hyderabad,37,51,7.64098083101945,103,2026-03-28 03:18:08.547177
Hyderabad,36,78,5.324234112297911,138,2026-03-28 02:18:08.547180
Hyderabad,32,89,1.8045014057273092,74,2026-03-28 01:18:08.547183
Hyderabad,38,80,3.8932673176107198,211,2026-03-28 00:18:08.547185
Bangalore,28,83,9.860304404294798,17,2026-04-06 23:18:08.547188
Bangalore,27,60,1.809901873038807,153,2026-04-06 22:18:08.547191
Bangalore,25,78,1.5415848760849606,211,2026-04-06 21:18:08.547193
Bangalore,39,80,4.125497855938738,286,2026-04-06 20:18:08.547196
Bangalore,35,72,1.6630933236777374,293,2026-04-06 19:18:08.547198
Bangalore,23,80,6.349083018041704,194,2026-04-06 18:18:08.547201
Bangalore,34,47,4.950181659220197,24,2026-04-06 17:18:08.547203
Bangalore,21,43,5.810923021256138,55,2026-04-06 16:18:08.547206
Bangalore,22,64,6.5375133235384695,24,2026-04-06 15:18:08.547208
Bangalore,37,69,6.681983669468078,106,2026-04-06 14:18:08.547211
Bangalore,24,46,7.670344568240408,178,2026-04-06 13:18:08.547213
Bangalore,40,43,3.3762848316211502,26,2026-04-06 12:18:08.547216
Bangalore,20,78,1.6897076349374114,87,2026-04-06 11:18:08.547219
Bangalore,33,54,5.103392831479436,157,2026-04-06 10:18:08.547221
Bangalore,34,61,6.567042602174262,178,2026-04-06 09:18:08.547224
Bangalore,39,71,2.754012698779687,318,2026-04-06 08:18:08.547226
Bangalore,38,42,7.889272199287403,198,2026-04-06 07:18:08.547229
Bangalore,36,83,5.012311601158293,213,2026-04-06 06:18:08.547231
Bangalore,31,76,2.736316534181287,236,2026-04-06 05:18:08.547234
Bangalore,20,73,3.519086216762454,179,2026-04-06 04:18:08.547236
Bangalore,33,86,4.308121492867308,77,2026-04-06 03:18:08.547238
Bangalore,34,62,9.789865542096855,343,2026-04-06 02:18:08.547241
Bangalore,29,42,2.7654402875679462,350,2026-04-06 01:18:08.547243
Bangalore,25,63,2.5778403151566867,193,2026-04-06 00:18:08.547246
Bangalore,34,68,3.1951983177198677,343,2026-04-05 23:18:08.547249
Bangalore,29,51,8.391117427339374,291,2026-04-05 22:18:08.547251
Bangalore,36,66,2.6013271038142958,292,2026-04-05 21:18:08.547254
Bangalore,37,56,9.414477465214441,356,2026-04-05 20:18:08.547256
Bangalore,39,59,8.039219893378148,290,2026-04-05 19:18:08.547259
Bangalore,22,46,5.413053339443707,145,2026-04-05 18:18:08.547262
Bangalore,35,57,6.268772243254006,339,2026-04-05 17:18:08.547265
Bangalore,22,50,6.584899011400269,155,2026-04-05 16:18:08.547267
Bangalore,20,76,1.3279246425361144,220,2026-04-05 15:18:08.547270
Bangalore,29,66,7.479489156124215,324,2026-04-05 14:18:08.547272
Bangalore,30,88,9.315097528519757,95,2026-04-05 13:18:08.547275
Bangalore,38,74,2.1496495271061167,138,2026-04-05 12:18:08.547278
Bangalore,20,69,5.418301810820553,184,2026-04-05 11:18:08.547280
Bangalore,28,53,5.929071009820963,233,2026-04-05 10:18:08.547283
Bangalore,37,55,8.841691569726137,108,2026-04-05 09:18:08.547285
Bangalore,20,43,6.6569625313451,141,2026-04-05 08:18:08.547288
Bangalore,40,81,1.2009002694212696,281,2026-04-05 07:18:08.547291
Bangalore,40,45,3.793463495862076,222,2026-04-05 06:18:08.547293
Bangalore,24,43,5.541530828453217,85,2026-04-05 05:18:08.547296
Bangalore,23,61,8.745581862628164,350,2026-04-05 04:18:08.547298
Bangalore,40,60,7.277919218734489,354,2026-04-05 03:18:08.547301
Bangalore,38,60,3.2326746320266917,330,2026-04-05 02:18:08.547305
Bangalore,33,40,9.622007976542669,293,2026-04-05 01:18:08.547307
Bangalore,24,60,6.097712037148938,95,2026-04-05 00:18:08.547310
Bangalore,40,62,9.32537863180035,353,2026-04-04 23:18:08.547312
Bangalore,29,89,6.871688778021392,39,2026-04-04 22:18:08.547315
Bangalore,37,57,7.051157190417953,61,2026-04-04 21:18:08.547318
Bangalore,24,84,8.875060374938297,172,2026-04-04 20:18:08.547321
Bangalore,23,73,5.508781296481245,125,2026-04-04 19:18:08.547323
Bangalore,30,78,7.587801228874313,281,2026-04-04 18:18:08.547325
Bangalore,20,71,6.031900874430924,214,2026-04-04 17:18:08.547328
Bangalore,36,42,6.4303275238987805,284,2026-04-04 16:18:08.547330
Bangalore,29,89,4.3413883126273305,206,2026-04-04 15:18:08.547333
Bangalore,33,59,6.686780098014577,283,2026-04-04 14:18:08.547335
Bangalore,23,51,4.890155751920498,343,2026-04-04 13:18:08.547338
Bangalore,32,79,8.386922943906644,191,2026-04-04 12:18:08.547340
Bangalore,35,64,1.519691364650603,195,2026-04-04 11:18:08.547343
Bangalore,27,87,1.9495257480609958,76,2026-04-04 10:18:08.547345
Bangalore,24,60,6.60088126260306,296,2026-04-04 09:18:08.547348
Bangalore,35,85,1.8491124676472368,274,2026-04-04 08:18:08.547350
Bangalore,31,70,1.1268696550840271,90,2026-04-04 07:18:08.547353
Bangalore,27,78,3.9648046880090533,155,2026-04-04 06:18:08.547355
Bangalore,40,77,4.659310233528575,26,2026-04-04 05:18:08.547358
Bangalore,20,70,2.2967033546874225,284,2026-04-04 04:18:08.547361
Bangalore,36,44,8.959436419711825,307,2026-04-04 03:18:08.547363
Bangalore,22,49,8.008401863144435,205,2026-04-04 02:18:08.547366
Bangalore,34,82,9.019411043142771,345,2026-04-04 01:18:08.547368
Bangalore,21,78,1.1285063303023908,271,2026-04-04 00:18:08.547371
Bangalore,27,84,7.748559296212703,329,2026-04-03 23:18:08.547374
Bangalore,37,83,2.908850918229019,343,2026-04-03 22:18:08.547377
Bangalore,26,78,1.7059223493982663,208,2026-04-03 21:18:08.547379
Bangalore,39,89,2.8675838318855535,190,2026-04-03 20:18:08.547382
Bangalore,24,65,2.674808912647268,18,2026-04-03 19:18:08.547384
Bangalore,28,85,4.704417881431321,24,2026-04-03 18:18:08.547387
Bangalore,39,52,8.852026096759651,160,2026-04-03 17:18:08.547389
Bangalore,26,57,1.7113959397934073,187,2026-04-03 16:18:08.547392
Bangalore,38,71,2.8704316564301324,273,2026-04-03 15:18:08.547395
Bangalore,23,90,4.017971975336189,99,2026-04-03 14:18:08.547397
Bangalore,34,66,7.6554119803282035,93,2026-04-03 13:18:08.547400
Bangalore,25,69,6.325371007428556,158,2026-04-03 12:18:08.547402
Bangalore,26,62,4.413556692090219,298,2026-04-03 11:18:08.547405
Bangalore,25,61,6.049879690338213,273,2026-04-03 10:18:08.547407
Bangalore,20,56,8.003766484477268,70,2026-04-03 09:18:08.547410
Bangalore,36,67,2.6081227938584752,243,2026-04-03 08:18:08.547412
Bangalore,24,85,6.8873232807560285,15,2026-04-03 07:18:08.547415
Bangalore,25,54,4.370651905604952,70,2026-04-03 06:18:08.547417
Bangalore,37,76,1.5793778238615432,179,2026-04-03 05:18:08.547420
Bangalore,22,50,1.8924563073730851,119,2026-04-03 04:18:08.547429
Bangalore,30,64,3.559486765322835,24,2026-04-03 03:18:08.547432
Bangalore,26,53,9.864756422680886,137,2026-04-03 02:18:08.547434
Bangalore,23,54,4.285833249186669,341,2026-04-03 01:18:08.547437
Bangalore,31,46,2.1944625893141048,276,2026-04-03 00:18:08.547440
Bangalore,38,83,4.945813681203987,145,2026-04-02 23:18:08.547442
Bangalore,40,82,2.814637570771504,203,2026-04-02 22:18:08.547445
Bangalore,38,48,1.8177951599469215,124,2026-04-02 21:18:08.547447
Bangalore,27,67,8.087724397699361,79,2026-04-02 20:18:08.547450
Bangalore,32,69,3.292918758352292,343,2026-04-02 19:18:08.547452
Bangalore,24,64,8.74781423714473,356,2026-04-02 18:18:08.547455
Bangalore,39,55,3.5873678758117125,295,2026-04-02 17:18:08.547457
Bangalore,37,48,3.442256376253308,262,2026-04-02 16:18:08.547460
Bangalore,34,45,1.6862645678715764,143,2026-04-02 15:18:08.547462
Bangalore,34,64,1.8176588268132523,349,2026-04-02 14:18:08.547465
Bangalore,27,44,7.490841006619843,96,2026-04-02 13:18:08.547467
Bangalore,30,88,6.383362835344111,163,2026-04-02 12:18:08.547470
Bangalore,36,88,7.334016356691805,337,2026-04-02 11:18:08.547473
Bangalore,25,53,6.127333145846294,112,2026-04-02 10:18:08.547475
Bangalore,23,82,9.947759065772267,11,2026-04-02 09:18:08.547478
Bangalore,31,41,4.557167410164679,318,2026-04-02 08:18:08.547480
Bangalore,34,80,3.586442456464245,65,2026-04-02 07:18:08.547483
Bangalore,32,87,9.840339042337993,268,2026-04-02 06:18:08.547485
Bangalore,30,40,4.685189335640361,222,2026-04-02 05:18:08.547488
Bangalore,24,90,3.269516127775547,217,2026-04-02 04:18:08.547490
Bangalore,31,90,8.06304160670691,269,2026-04-02 03:18:08.547493
Bangalore,27,68,4.040306224779121,357,2026-04-02 02:18:08.547495
Bangalore,25,83,4.628579941167524,244,2026-04-02 01:18:08.547498
Bangalore,39,59,4.928242789073252,172,2026-04-02 00:18:08.547500
Bangalore,33,84,1.358357951473581,40,2026-04-01 23:18:08.547503
Bangalore,20,72,5.6067489185757005,99,2026-04-01 22:18:08.547505
Bangalore,38,64,9.155860562149636,214,2026-04-01 21:18:08.547508
Bangalore,39,72,4.211141182561594,126,2026-04-01 20:18:08.547510
Bangalore,24,59,9.980015830810588,72,2026-04-01 19:18:08.547513
Bangalore,38,68,1.511849207659105,313,2026-04-01 18:18:08.547515
Bangalore,21,62,1.221945036102527,319,2026-04-01 17:18:08.547518
Bangalore,25,76,3.970850185016019,73,2026-04-01 16:18:08.547520
Bangalore,25,44,1.6522740191435394,311,2026-04-01 15:18:08.547523
Bangalore,20,43,9.23264041654026,81,2026-04-01 14:18:08.547525
Bangalore,25,52,1.9558842438361757,3,2026-04-01 13:18:08.547528
Bangalore,30,66,7.4864423903578246,202,2026-04-01 12:18:08.547530
Bangalore,21,42,8.761730462553146,345,2026-04-01 11:18:08.547533
Bangalore,34,62,6.503486232890424,15,2026-04-01 10:18:08.547535
Bangalore,23,48,8.935127681691093,120,2026-04-01 09:18:08.547538
Bangalore,31,53,7.604108769910987,206,2026-04-01 08:18:08.547541
Bangalore,29,40,9.629006523894216,254,2026-04-01 07:18:08.547543
Bangalore,37,45,1.1317084936676787,193,2026-04-01 06:18:08.547545
Bangalore,37,43,2.731250021753529,173,2026-04-01 05:18:08.547548
Bangalore,25,49,5.865444348527574,138,2026-04-01 04:18:08.547550
Bangalore,39,47,9.354804643478161,20,2026-04-01 03:18:08.547553
Bangalore,39,63,9.29579843286845,270,2026-04-01 02:18:08.547555
Bangalore,28,51,6.115568361342848,276,2026-04-01 01:18:08.547558
Bangalore,28,75,6.090689706928619,10,2026-04-01 00:18:08.547560
Bangalore,31,68,4.637374881252647,16,2026-03-31 23:18:08.547563
Bangalore,25,83,1.8408772636400674,59,2026-03-31 22:18:08.547565
Bangalore,34,81,4.689534318471923,324,2026-03-31 21:18:08.547568
Bangalore,20,41,6.17622461002396,24,2026-03-31 20:18:08.547570
Bangalore,22,54,9.874914923941102,51,2026-03-31 19:18:08.547573
Bangalore,36,84,2.3698262895859012,303,2026-03-31 18:18:08.547576
Bangalore,36,62,6.378884255952702,201,2026-03-31 17:18:08.547578
Bangalore,32,73,4.042622994914851,89,2026-03-31 16:18:08.547580
Bangalore,31,57,7.029376143038156,82,2026-03-31 15:18:08.547583
Bangalore,25,59,2.913317630121365,200,2026-03-31 14:18:08.547586
Bangalore,24,42,3.713861091959549,160,2026-03-31 13:18:08.547588
Bangalore,33,78,9.768950486466998,77,2026-03-31 12:18:08.547591
Bangalore,38,61,7.771852306253202,90,2026-03-31 11:18:08.547593
Bangalore,30,62,8.41675178151436,76,2026-03-31 10:18:08.547596
Bangalore,39,81,9.543993241980424,39,2026-03-31 09:18:08.547598
Bangalore,31,81,7.72923059144368,226,2026-03-31 08:18:08.547601
Bangalore,32,69,4.3625659537433314,269,2026-03-31 07:18:08.547603
Bangalore,32,57,2.7822704670048433,284,2026-03-31 06:18:08.547606
Bangalore,27,77,1.8267902347379907,294,2026-03-31 05:18:08.547608
Bangalore,37,58,7.681652353211271,55,2026-03-31 04:18:08.547611
Bangalore,40,52,5.213464900778745,160,2026-03-31 03:18:08.547613
Bangalore,28,68,2.453452633026872,183,2026-03-31 02:18:08.547616
Bangalore,31,86,7.549724332392585,238,2026-03-31 01:18:08.547618
Bangalore,24,85,8.910075290311045,269,2026-03-31 00:18:08.547621
Bangalore,40,62,4.762426676693439,219,2026-03-30 23:18:08.547623
Bangalore,30,57,2.890434405136554,144,2026-03-30 22:18:08.547626
Bangalore,26,59,2.302727203463829,210,2026-03-30 21:18:08.547628
Bangalore,35,81,9.9341594644631,63,2026-03-30 20:18:08.547631
Bangalore,38,67,3.527336765888333,159,2026-03-30 19:18:08.547634
Bangalore,39,72,7.287442251435788,252,2026-03-30 18:18:08.547636
Bangalore,27,63,8.553454365688687,202,2026-03-30 17:18:08.547639
Bangalore,21,40,3.15159835212712,176,2026-03-30 16:18:08.547641
Bangalore,37,88,1.2089289337315223,37,2026-03-30 15:18:08.547644
Bangalore,33,48,4.978882088428973,295,2026-03-30 14:18:08.547646
Bangalore,32,59,7.96379402480132,241,2026-03-30 13:18:08.547649
Bangalore,26,63,4.727542500572513,275,2026-03-30 12:18:08.547651
Bangalore,40,84,6.689772582048031,239,2026-03-30 11:18:08.547654
Bangalore,31,73,6.016166033585664,66,2026-03-30 10:18:08.547656
Bangalore,39,64,1.807693672842256,274,2026-03-30 09:18:08.547659
Bangalore,25,89,1.3802914630734548,130,2026-03-30 08:18:08.547662
Bangalore,35,79,5.8876887304496766,152,2026-03-30 07:18:08.547664
Bangalore,26,89,1.04579627737877,180,2026-03-30 06:18:08.547667
Bangalore,35,74,4.139170795459879,297,2026-03-30 05:18:08.547669
Bangalore,34,43,6.294921072205399,205,2026-03-30 04:18:08.547672
Bangalore,37,55,9.48291940050716,359,2026-03-30 03:18:08.547674
Bangalore,31,50,4.022064596138435,123,2026-03-30 02:18:08.547677
Bangalore,36,69,4.9851542617433235,91,2026-03-30 01:18:08.547679
Bangalore,28,76,3.67255155630037,244,2026-03-30 00:18:08.547682
Bangalore,35,50,7.89450544470812,274,2026-03-29 23:18:08.547684
Bangalore,20,68,6.326065955577133,64,2026-03-29 22:18:08.547687
Bangalore,34,57,1.4072270162452476,324,2026-03-29 21:18:08.547689
Bangalore,34,81,1.0241714187066946,86,2026-03-29 20:18:08.547692
Bangalore,39,76,5.176927463652417,38,2026-03-29 19:18:08.547695
Bangalore,33,82,4.7639488182202925,141,2026-03-29 18:18:08.547697
Bangalore,34,58,4.9479605864856495,98,2026-03-29 17:18:08.547700
Bangalore,29,68,6.802933805799669,304,2026-03-29 16:18:08.547702
Bangalore,35,77,7.372828396708108,277,2026-03-29 15:18:08.547705
Bangalore,35,85,3.473192479166688,109,2026-03-29 14:18:08.547707
Bangalore,25,75,4.584892627071373,321,2026-03-29 13:18:08.547710
Bangalore,39,82,7.100914860184797,339,2026-03-29 12:18:08.547712
Bangalore,27,68,9.054343536671158,97,2026-03-29 11:18:08.547715
Bangalore,23,69,9.769986126219658,65,2026-03-29 10:18:08.547719
Bangalore,33,76,2.6866435462595373,259,2026-03-29 09:18:08.547722
Bangalore,40,73,7.485184862129241,113,2026-03-29 08:18:08.547724
Bangalore,29,52,3.0786075355120515,281,2026-03-29 07:18:08.547727
Bangalore,28,69,6.454799006922251,311,2026-03-29 06:18:08.547729
Bangalore,28,50,1.3429424414300177,39,2026-03-29 05:18:08.547732
Bangalore,31,63,8.93210719624371,206,2026-03-29 04:18:08.547734
Bangalore,26,77,4.837126649650597,174,2026-03-29 03:18:08.547737
Bangalore,31,88,7.368649885273613,246,2026-03-29 02:18:08.547739
Bangalore,28,64,4.855267115398162,64,2026-03-29 01:18:08.547742
Bangalore,25,70,4.220654950042142,87,2026-03-29 00:18:08.547744
Bangalore,39,68,7.795507335799216,198,2026-03-28 23:18:08.547747
Bangalore,32,66,9.928429293278574,281,2026-03-28 22:18:08.547749
Bangalore,38,84,1.718670643815126,140,2026-03-28 21:18:08.547752
Bangalore,32,65,4.233376882244952,40,2026-03-28 20:18:08.547754
Bangalore,40,55,5.161343836844642,34,2026-03-28 19:18:08.547757
Bangalore,40,46,9.419892274104287,357,2026-03-28 18:18:08.547760
Bangalore,31,53,9.88715552530386,121,2026-03-28 17:18:08.547762
Bangalore,29,51,2.407785368028546,75,2026-03-28 16:18:08.547764
Bangalore,39,89,2.4791415841319924,7,2026-03-28 15:18:08.547767
Bangalore,39,66,2.7381973477805253,51,2026-03-28 14:18:08.547769
Bangalore,38,61,4.15922361365582,339,2026-03-28 13:18:08.547772
Bangalore,31,52,6.462096619657772,104,2026-03-28 12:18:08.547775
Bangalore,35,40,1.3191947200576455,149,2026-03-28 11:18:08.547777
Bangalore,26,85,4.164771727606544,241,2026-03-28 10:18:08.547780
Bangalore,24,85,1.576774215449489,11,2026-03-28 09:18:08.547782
Bangalore,26,90,7.081227359105518,108,2026-03-28 08:18:08.547785
Bangalore,20,71,7.506713964390699,216,2026-03-28 07:18:08.547787
Bangalore,37,80,4.3114130520364835,296,2026-03-28 06:18:08.547790
Bangalore,25,45,2.2951587501680986,283,2026-03-28 05:18:08.547792
Bangalore,28,51,7.828469924935058,71,2026-03-28 04:18:08.547795
Bangalore,22,44,9.10707337574886,225,2026-03-28 03:18:08.547797
Bangalore,36,89,3.7028308765412006,338,2026-03-28 02:18:08.547800
Bangalore,35,62,4.60754471768228,293,2026-03-28 01:18:08.547802
Bangalore,31,53,2.5654963350227984,210,2026-03-28 00:18:08.547805
